MQ135_AirQuality,MQ7_CO_ppm,PM25_ugm3,Sound_dB,Scenario,Alert_Level,DateTime
0.05,2.61,20.0,79.4,NOISE_POLLUTED,2,2026-01-04 23:03:42
3.02,1.88,20.3,79.4,BOTH_POLLUTED,3,2026-01-04 16:09:43
0.2,1.02,892.7,87.4,BOTH_POLLUTED,3,2026-01-04 16:41:40
0.03,2.67,1.2,38.6,VERY_CLEAN,0,2026-01-04 23:03:41
0.15,29.18,26.3,90.1,BOTH_POLLUTED,3,2026-01-04 16:19:51
3.38,1.44,22.5,80.4,BOTH_POLLUTED,3,2026-01-04 22:32:06
0.37,3.2,892.3,84.0,BOTH_POLLUTED,3,2026-01-04 22:51:38
0.04,2.85,29.2,85.8,NOISE_POLLUTED,2,2026-01-04 22:33:27
0.09,3.98,1.8,36.0,VERY_CLEAN,0,2026-01-04 22:49:45
0.03,2.39,0.9,34.0,VERY_CLEAN,0,2026-01-04 23:30:15
0.07,2.6,0.6,37.0,VERY_CLEAN,0,2026-01-04 22:48:47
0.09,3.87,1.7,38.4,VERY_CLEAN,0,2026-01-04 23:07:12
0.02,3.62,1.4,37.0,VERY_CLEAN,0,2026-01-04 23:00:16
3.62,0.84,9.1,88.3,BOTH_POLLUTED,3,2026-01-04 22:54:17
0.17,3.88,462.6,77.2,BOTH_POLLUTED,3,2026-01-04 16:00:01
0.06,3.14,29.8,84.0,NOISE_POLLUTED,2,2026-01-04 23:00:49
0.02,2.7,0.3,30.1,VERY_CLEAN,0,2026-01-04 23:01:41
0.29,7.52,14.6,53.1,SAFE,0,2026-01-04 23:04:49
0.02,3.44,1.7,30.6,VERY_CLEAN,0,2026-01-04 22:40:40
0.08,3.79,0.0,31.2,VERY_CLEAN,0,2026-01-04 23:27:20
0.09,2.14,1.1,37.7,VERY_CLEAN,0,2026-01-04 22:55:11
0.02,3.63,0.4,37.1,VERY_CLEAN,0,2026-01-04 23:22:36
0.04,2.61,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:34:12
3.21,0.87,2.1,93.6,BOTH_POLLUTED,3,2026-01-04 16:18:47
0.05,2.17,1.6,31.7,VERY_CLEAN,0,2026-01-04 23:26:09
0.43,3.92,562.0,79.3,BOTH_POLLUTED,3,2026-01-04 16:24:33
0.02,2.62,0.4,35.4,VERY_CLEAN,0,2026-01-04 23:25:17
0.38,48.85,14.3,87.2,BOTH_POLLUTED,3,2026-01-04 22:50:13
0.37,5.81,25.9,49.7,SAFE,0,2026-01-04 22:55:07
0.07,3.28,1.7,33.2,VERY_CLEAN,0,2026-01-04 23:41:53
0.04,2.44,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:29:37
0.04,2.71,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:23:47
0.03,2.48,16.2,88.2,NOISE_POLLUTED,2,2026-01-04 23:00:18
0.46,4.19,29.9,56.0,SAFE,0,2026-01-04 23:08:28
0.48,3.0,614.7,84.6,BOTH_POLLUTED,3,2026-01-04 16:14:04
0.05,2.77,0.1,36.7,VERY_CLEAN,0,2026-01-04 22:42:32
0.06,2.4,1.0,31.8,VERY_CLEAN,0,2026-01-04 22:46:10
0.04,2.84,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:34:41
0.04,2.54,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:30:25
0.15,8.84,20.3,62.0,SAFE,0,2026-01-04 22:45:36
0.05,3.96,0.3,35.1,VERY_CLEAN,0,2026-01-04 23:01:30
0.06,2.97,596.4,80.1,BOTH_POLLUTED,3,2026-01-04 16:13:24
0.04,2.56,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:23:08
0.34,4.78,658.7,78.1,BOTH_POLLUTED,3,2026-01-04 22:44:24
0.03,3.13,0.5,39.7,VERY_CLEAN,0,2026-01-04 22:59:09
0.17,5.54,15.5,48.9,SAFE,0,2026-01-04 23:03:52
0.06,2.37,0.8,37.6,VERY_CLEAN,0,2026-01-04 23:12:18
4.75,1.5,16.5,84.6,BOTH_POLLUTED,3,2026-01-04 22:39:39
0.38,6.87,28.2,59.7,SAFE,0,2026-01-04 22:55:42
4.59,3.31,10.5,91.5,BOTH_POLLUTED,3,2026-01-04 16:04:21
0.05,2.99,29.7,81.7,NOISE_POLLUTED,2,2026-01-04 22:43:10
0.08,2.57,1.7,34.6,VERY_CLEAN,0,2026-01-04 23:21:56
0.07,2.39,24.4,87.1,NOISE_POLLUTED,2,2026-01-04 22:57:12
0.05,3.11,23.8,94.5,NOISE_POLLUTED,2,2026-01-04 22:57:38
0.08,1.21,761.4,83.9,BOTH_POLLUTED,3,2026-01-04 22:32:29
0.06,3.31,21.9,89.5,NOISE_POLLUTED,2,2026-01-04 22:54:13
0.06,3.49,0.0,32.2,VERY_CLEAN,0,2026-01-04 22:51:49
0.1,8.0,14.8,51.6,SAFE,0,2026-01-04 23:28:43
0.27,4.95,18.8,59.5,SAFE,0,2026-01-04 23:12:08
0.2,6.6,16.8,66.4,SAFE,0,2026-01-04 23:25:26
0.27,4.55,784.6,91.4,BOTH_POLLUTED,3,2026-01-04 16:36:54
0.03,3.71,1.5,31.2,VERY_CLEAN,0,2026-01-04 23:32:33
0.08,2.27,1.8,30.7,VERY_CLEAN,0,2026-01-04 23:13:35
0.08,3.75,0.6,39.3,VERY_CLEAN,0,2026-01-04 23:01:28
0.02,2.38,17.0,78.7,NOISE_POLLUTED,2,2026-01-04 22:53:04
0.33,17.07,25.2,77.7,BOTH_POLLUTED,3,2026-01-04 16:36:01
0.07,3.94,1.6,34.2,VERY_CLEAN,0,2026-01-04 23:31:53
0.14,5.2,20.3,50.0,SAFE,0,2026-01-04 23:21:10
0.06,3.36,13.3,76.9,NOISE_POLLUTED,2,2026-01-04 22:35:26
0.3,4.2,32.5,51.0,SAFE,0,2026-01-04 22:52:50
3.14,4.3,20.6,92.3,BOTH_POLLUTED,3,2026-01-04 16:15:26
0.2,4.3,12.0,65.7,SAFE,0,2026-01-04 23:14:30
0.08,3.94,0.1,37.5,VERY_CLEAN,0,2026-01-04 23:27:51
0.03,2.54,23.5,88.6,NOISE_POLLUTED,2,2026-01-04 23:02:01
0.03,1.24,294.6,91.1,BOTH_POLLUTED,3,2026-01-04 22:44:43
0.42,8.21,30.6,59.6,SAFE,0,2026-01-04 22:50:13
2.63,0.78,2.6,82.4,BOTH_POLLUTED,3,2026-01-04 16:04:39
0.04,2.33,18.0,83.0,NOISE_POLLUTED,2,2026-01-04 22:43:42
0.21,55.98,26.3,81.9,BOTH_POLLUTED,3,2026-01-04 16:24:00
0.12,53.22,7.1,85.4,BOTH_POLLUTED,3,2026-01-04 16:12:10
0.1,5.74,30.7,56.9,SAFE,0,2026-01-04 22:41:01
4.71,3.1,9.7,78.0,BOTH_POLLUTED,3,2026-01-04 16:45:50
0.1,2.28,259.0,91.2,BOTH_POLLUTED,3,2026-01-04 16:26:27
0.03,3.01,7.2,80.4,NOISE_POLLUTED,2,2026-01-04 22:35:19
0.44,5.88,11.6,55.5,SAFE,0,2026-01-04 23:12:32
0.06,3.9,1.1,38.8,VERY_CLEAN,0,2026-01-04 23:10:02
3.36,4.0,7.2,78.2,BOTH_POLLUTED,3,2026-01-04 16:15:27
0.12,7.44,12.5,46.8,SAFE,0,2026-01-04 22:43:24
0.03,3.75,0.3,34.4,VERY_CLEAN,0,2026-01-04 23:29:51
0.21,4.87,165.2,94.1,BOTH_POLLUTED,3,2026-01-04 22:54:50
0.31,6.94,23.7,53.4,SAFE,0,2026-01-04 22:55:03
0.12,4.9,413.8,83.8,BOTH_POLLUTED,3,2026-01-04 16:38:21
0.21,8.71,29.7,65.5,SAFE,0,2026-01-04 22:42:21
2.65,3.65,17.1,77.2,BOTH_POLLUTED,3,2026-01-04 16:16:41
0.04,2.6,1.3,36.8,VERY_CLEAN,0,2026-01-04 23:24:18
0.01,2.06,1.9,35.6,VERY_CLEAN,0,2026-01-04 23:23:07
0.35,6.88,10.6,65.1,SAFE,0,2026-01-04 22:47:45
2.3,4.5,24.8,82.5,BOTH_POLLUTED,3,2026-01-04 16:14:00
0.07,2.8,0.7,39.1,VERY_CLEAN,0,2026-01-04 23:38:15
0.42,32.52,21.1,87.7,BOTH_POLLUTED,3,2026-01-04 16:01:53
0.08,3.83,1.8,30.3,VERY_CLEAN,0,2026-01-04 23:06:23
0.32,5.2,15.5,54.8,SAFE,0,2026-01-04 23:11:43
0.01,2.58,1.4,34.7,VERY_CLEAN,0,2026-01-04 23:33:34
0.04,12.46,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:03:55
0.3,5.5,22.1,67.1,SAFE,0,2026-01-04 23:03:13
0.49,5.03,28.5,45.9,SAFE,0,2026-01-04 23:27:57
0.28,6.26,27.2,50.8,SAFE,0,2026-01-04 22:49:02
0.45,34.13,23.0,93.6,BOTH_POLLUTED,3,2026-01-04 16:27:20
0.04,2.1,1.6,34.0,VERY_CLEAN,0,2026-01-04 23:09:07
0.48,3.25,484.7,91.8,BOTH_POLLUTED,3,2026-01-04 16:08:01
0.02,3.88,0.7,38.9,VERY_CLEAN,0,2026-01-04 23:33:55
0.45,0.98,288.6,78.2,BOTH_POLLUTED,3,2026-01-04 15:59:59
0.33,6.54,27.5,64.1,SAFE,0,2026-01-04 23:23:15
0.33,8.79,16.7,51.4,SAFE,0,2026-01-04 23:01:13
0.06,2.76,22.6,84.1,NOISE_POLLUTED,2,2026-01-04 22:32:58
4.65,1.52,27.0,77.6,BOTH_POLLUTED,3,2026-01-04 22:52:15
0.06,2.49,1.8,39.4,VERY_CLEAN,0,2026-01-04 23:11:40
0.26,5.83,19.2,48.3,SAFE,0,2026-01-04 23:15:33
0.04,2.84,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:34:05
0.04,2.5,0.7,33.7,VERY_CLEAN,0,2026-01-04 22:37:53
0.31,29.97,19.4,75.7,BOTH_POLLUTED,3,2026-01-04 22:45:59
0.19,32.37,11.1,86.8,BOTH_POLLUTED,3,2026-01-04 22:51:39
0.04,2.54,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:28:59
0.44,6.46,24.4,60.9,SAFE,0,2026-01-04 22:59:59
0.09,2.06,1.2,36.6,VERY_CLEAN,0,2026-01-04 23:39:23
0.08,2.65,21.3,77.4,NOISE_POLLUTED,2,2026-01-04 22:34:36
0.05,3.09,0.6,37.4,VERY_CLEAN,0,2026-01-04 23:26:56
4.03,1.84,22.6,90.1,BOTH_POLLUTED,3,2026-01-04 16:37:00
0.06,2.98,1.1,30.4,VERY_CLEAN,0,2026-01-04 22:37:41
0.01,3.39,0.7,34.9,VERY_CLEAN,0,2026-01-04 22:42:38
0.04,3.86,1.5,30.3,VERY_CLEAN,0,2026-01-04 22:53:54
0.07,2.48,1.2,35.1,VERY_CLEAN,0,2026-01-04 23:41:52
0.15,8.55,26.1,67.7,SAFE,0,2026-01-04 23:24:10
0.19,8.53,25.9,63.0,SAFE,0,2026-01-04 23:28:00
0.31,2.31,760.6,92.9,BOTH_POLLUTED,3,2026-01-04 16:46:29
0.06,2.93,0.6,30.9,VERY_CLEAN,0,2026-01-04 23:25:18
0.04,3.45,18.2,78.8,NOISE_POLLUTED,2,2026-01-04 22:39:25
0.03,3.41,25.9,76.0,NOISE_POLLUTED,2,2026-01-04 22:42:43
0.04,3.88,1.9,36.5,VERY_CLEAN,0,2026-01-04 23:00:06
2.5,4.83,3.9,83.0,BOTH_POLLUTED,3,2026-01-04 16:40:16
0.08,3.53,1.0,30.7,VERY_CLEAN,0,2026-01-04 23:13:14
4.34,4.02,22.8,76.3,BOTH_POLLUTED,3,2026-01-04 16:23:13
0.11,8.68,21.3,51.3,SAFE,0,2026-01-04 23:24:57
0.06,3.29,0.6,34.9,VERY_CLEAN,0,2026-01-04 23:16:14
0.04,3.43,1.9,38.9,VERY_CLEAN,0,2026-01-04 22:52:04
0.02,41.27,10.6,80.0,BOTH_POLLUTED,3,2026-01-04 22:45:02
0.04,8.2,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:04:54
0.41,2.37,879.2,84.7,BOTH_POLLUTED,3,2026-01-04 22:59:17
0.42,5.49,28.0,49.3,SAFE,0,2026-01-04 23:15:52
0.41,5.03,22.3,67.1,SAFE,0,2026-01-04 23:21:59
0.06,4.39,182.3,87.6,BOTH_POLLUTED,3,2026-01-04 22:43:52
2.97,4.2,17.9,81.3,BOTH_POLLUTED,3,2026-01-04 16:14:13
0.03,2.44,1.6,34.6,VERY_CLEAN,0,2026-01-04 23:18:07
0.03,2.71,25.7,92.1,NOISE_POLLUTED,2,2026-01-04 23:00:31
0.08,2.78,1.4,31.7,VERY_CLEAN,0,2026-01-04 23:11:30
0.05,2.64,29.9,85.6,NOISE_POLLUTED,2,2026-01-04 22:50:43
0.04,2.74,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:24:07
0.04,11.14,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:03:50
2.72,3.46,6.2,92.3,BOTH_POLLUTED,3,2026-01-04 16:12:39
0.04,3.81,1.8,30.9,VERY_CLEAN,0,2026-01-04 23:02:44
3.49,2.24,7.6,78.0,BOTH_POLLUTED,3,2026-01-04 22:48:37
0.18,5.09,16.0,63.5,SAFE,0,2026-01-04 23:04:31
0.13,35.78,21.9,82.8,BOTH_POLLUTED,3,2026-01-04 16:16:49
0.04,2.66,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:31:27
0.2,48.95,14.2,78.2,BOTH_POLLUTED,3,2026-01-04 15:59:14
0.08,2.31,6.1,77.5,NOISE_POLLUTED,2,2026-01-04 22:51:40
0.07,2.54,0.7,30.1,VERY_CLEAN,0,2026-01-04 22:57:58
0.48,23.41,8.9,78.2,BOTH_POLLUTED,3,2026-01-04 22:46:16
0.03,3.4,9.7,81.7,NOISE_POLLUTED,2,2026-01-04 23:00:24
3.91,3.9,1.5,87.5,BOTH_POLLUTED,3,2026-01-04 16:10:08
0.01,2.08,0.9,31.9,VERY_CLEAN,0,2026-01-04 22:52:09
0.28,1.43,361.4,78.4,BOTH_POLLUTED,3,2026-01-04 16:24:24
0.04,2.82,5.6,80.9,NOISE_POLLUTED,2,2026-01-04 22:54:26
0.06,2.37,24.7,91.6,NOISE_POLLUTED,2,2026-01-04 22:55:26
0.3,4.46,200.7,78.6,BOTH_POLLUTED,3,2026-01-04 16:38:39
0.04,8.29,0.0,38.0,AIR_POLLUTED,0,2026-01-04 17:04:12
0.41,7.67,32.0,47.2,SAFE,0,2026-01-04 23:18:43
0.03,2.07,0.6,33.1,VERY_CLEAN,0,2026-01-04 23:31:19
0.05,2.09,1.5,39.1,VERY_CLEAN,0,2026-01-04 23:42:01
0.49,7.3,11.0,62.1,SAFE,0,2026-01-04 22:46:20
4.52,4.18,15.1,91.5,BOTH_POLLUTED,3,2026-01-04 16:24:39
0.17,8.09,15.6,45.2,SAFE,0,2026-01-04 23:19:08
0.24,0.85,622.7,78.2,BOTH_POLLUTED,3,2026-01-04 16:30:09
0.26,1.19,411.2,78.5,BOTH_POLLUTED,3,2026-01-04 16:22:57
0.27,31.13,8.5,88.4,BOTH_POLLUTED,3,2026-01-04 22:46:38
0.31,59.1,4.1,76.9,BOTH_POLLUTED,3,2026-01-04 16:16:29
0.03,3.28,0.6,30.6,VERY_CLEAN,0,2026-01-04 22:40:36
0.25,8.79,27.8,51.3,SAFE,0,2026-01-04 22:56:29
0.05,2.74,19.2,91.1,NOISE_POLLUTED,2,2026-01-04 22:36:07
0.34,2.97,779.5,85.2,BOTH_POLLUTED,3,2026-01-04 16:46:37
0.05,19.95,16.0,83.9,BOTH_POLLUTED,3,2026-01-04 16:04:18
0.03,3.0,0.3,33.3,VERY_CLEAN,0,2026-01-04 23:03:26
0.16,0.88,203.9,90.8,BOTH_POLLUTED,3,2026-01-04 16:22:30
0.07,3.01,0.9,37.3,VERY_CLEAN,0,2026-01-04 22:52:50
0.07,2.74,21.1,81.5,NOISE_POLLUTED,2,2026-01-04 23:02:35
0.04,2.69,1.3,33.5,VERY_CLEAN,0,2026-01-04 23:07:32
0.05,3.44,0.2,38.2,VERY_CLEAN,0,2026-01-04 23:09:10
0.03,3.8,0.6,36.8,VERY_CLEAN,0,2026-01-04 23:40:17
0.04,2.51,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:27:33
0.08,3.31,2.0,38.9,VERY_CLEAN,0,2026-01-04 23:05:22
0.4,7.13,25.0,67.6,SAFE,0,2026-01-04 23:02:31
0.34,1.44,691.0,86.1,BOTH_POLLUTED,3,2026-01-04 23:01:01
0.06,2.08,1.4,33.1,VERY_CLEAN,0,2026-01-04 23:14:22
0.31,26.87,12.7,88.3,BOTH_POLLUTED,3,2026-01-04 16:42:37
0.08,2.36,17.4,79.0,NOISE_POLLUTED,2,2026-01-04 22:51:15
0.5,5.19,34.9,52.6,SAFE,0,2026-01-04 22:47:08
0.03,2.21,24.2,89.0,NOISE_POLLUTED,2,2026-01-04 22:33:21
0.08,2.97,0.8,31.1,VERY_CLEAN,0,2026-01-04 23:16:55
0.02,2.51,24.3,83.2,NOISE_POLLUTED,2,2026-01-04 22:50:17
0.33,7.57,14.5,61.1,SAFE,0,2026-01-04 23:02:51
0.03,2.69,18.1,87.8,NOISE_POLLUTED,2,2026-01-04 22:32:53
4.92,2.88,15.8,75.1,BOTH_POLLUTED,3,2026-01-04 22:59:52
4.57,1.13,26.5,94.5,BOTH_POLLUTED,3,2026-01-04 16:21:30
0.04,2.66,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:20:59
0.26,59.68,15.0,90.9,BOTH_POLLUTED,3,2026-01-04 16:14:56
0.37,18.96,8.0,83.1,BOTH_POLLUTED,3,2026-01-04 16:08:03
0.12,8.01,33.1,67.7,SAFE,0,2026-01-04 22:52:49
0.37,8.16,34.1,48.7,SAFE,0,2026-01-04 22:49:41
0.13,8.51,17.7,62.9,SAFE,0,2026-01-04 23:26:50
0.42,2.15,435.4,90.5,BOTH_POLLUTED,3,2026-01-04 16:03:26
0.36,2.07,502.5,78.8,BOTH_POLLUTED,3,2026-01-04 16:09:14
0.25,6.19,34.8,60.3,SAFE,0,2026-01-04 23:22:15
0.45,4.48,851.0,84.0,BOTH_POLLUTED,3,2026-01-04 16:43:04
0.19,8.45,32.4,51.3,SAFE,0,2026-01-04 23:19:52
0.31,4.92,24.2,51.7,SAFE,0,2026-01-04 22:48:47
0.44,3.22,354.0,79.2,BOTH_POLLUTED,3,2026-01-04 22:30:49
0.12,55.48,12.1,84.0,BOTH_POLLUTED,3,2026-01-04 16:48:32
0.17,8.1,18.2,59.5,SAFE,0,2026-01-04 23:05:53
0.06,3.07,1.8,30.2,VERY_CLEAN,0,2026-01-04 22:49:37
0.4,4.52,29.9,58.1,SAFE,0,2026-01-04 22:45:49
0.04,2.28,13.5,86.7,NOISE_POLLUTED,2,2026-01-04 22:38:21
0.39,3.21,887.8,84.3,BOTH_POLLUTED,3,2026-01-04 22:37:04
0.21,32.37,19.7,86.1,BOTH_POLLUTED,3,2026-01-04 16:39:27
0.08,3.28,11.4,86.9,NOISE_POLLUTED,2,2026-01-04 22:45:25
0.3,5.59,30.9,66.7,SAFE,0,2026-01-04 23:24:08
0.44,8.52,19.9,63.8,SAFE,0,2026-01-04 23:03:55
0.04,3.48,0.5,37.1,VERY_CLEAN,0,2026-01-04 23:30:22
0.04,2.51,0.1,35.1,VERY_CLEAN,0,2026-01-04 22:58:38
0.13,7.57,23.2,61.3,SAFE,0,2026-01-04 22:51:04
0.13,8.45,16.4,67.3,SAFE,0,2026-01-04 23:10:26
0.04,2.8200000000000003,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:30:40
0.04,2.55,18.5,91.3,NOISE_POLLUTED,2,2026-01-04 22:35:03
0.02,3.41,19.6,92.4,NOISE_POLLUTED,2,2026-01-04 22:54:09
0.05,2.9,1.3,32.6,VERY_CLEAN,0,2026-01-04 23:35:49
0.01,3.92,1.0,32.8,VERY_CLEAN,0,2026-01-04 22:54:25
0.04,2.86,28.4,94.6,NOISE_POLLUTED,2,2026-01-04 22:48:07
0.03,3.52,0.5,31.0,VERY_CLEAN,0,2026-01-04 22:46:07
0.06,3.28,1.6,35.2,VERY_CLEAN,0,2026-01-04 22:52:19
0.06,2.65,16.5,88.7,NOISE_POLLUTED,2,2026-01-04 22:56:59
0.03,3.5,1.8,32.9,VERY_CLEAN,0,2026-01-04 22:38:09
0.04,2.4,0.5,35.2,VERY_CLEAN,0,2026-01-04 23:28:43
4.27,1.67,12.3,88.9,BOTH_POLLUTED,3,2026-01-04 22:42:21
0.32,8.07,17.5,55.6,SAFE,0,2026-01-04 23:23:31
0.05,3.52,1.9,33.0,VERY_CLEAN,0,2026-01-04 23:08:03
3.2,4.99,12.4,78.1,BOTH_POLLUTED,3,2026-01-04 22:50:07
0.06,2.51,1.6,39.2,VERY_CLEAN,0,2026-01-04 23:06:34
0.03,2.5,28.1,76.9,NOISE_POLLUTED,2,2026-01-04 22:45:53
0.18,41.57,15.8,83.4,BOTH_POLLUTED,3,2026-01-04 16:16:30
0.04,2.66,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:31:16
0.03,2.87,0.9,35.8,VERY_CLEAN,0,2026-01-04 23:02:37
0.04,3.51,0.9,36.7,VERY_CLEAN,0,2026-01-04 22:42:22
0.38,4.5,606.6,77.9,BOTH_POLLUTED,3,2026-01-04 16:21:31
0.21,4.72,24.5,66.1,SAFE,0,2026-01-04 23:28:24
0.03,2.17,1.8,31.4,VERY_CLEAN,0,2026-01-04 22:49:56
0.07,2.94,29.0,92.3,NOISE_POLLUTED,2,2026-01-04 22:47:30
0.04,2.88,8.5,93.7,NOISE_POLLUTED,2,2026-01-04 22:33:09
0.4,2.4,594.3,83.3,BOTH_POLLUTED,3,2026-01-04 22:43:27
3.32,4.12,8.0,92.4,BOTH_POLLUTED,3,2026-01-04 23:00:12
0.13,55.51,0.9,82.2,BOTH_POLLUTED,3,2026-01-04 22:37:29
0.21,0.85,606.8,81.0,BOTH_POLLUTED,3,2026-01-04 22:57:30
0.25,7.32,32.1,51.9,SAFE,0,2026-01-04 23:18:17
0.03,2.08,9.4,75.4,NOISE_POLLUTED,2,2026-01-04 22:54:51
0.01,2.05,0.6,35.1,VERY_CLEAN,0,2026-01-04 23:06:15
0.27,5.66,22.6,46.4,SAFE,0,2026-01-04 23:19:47
0.04,2.8200000000000003,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:28:41
0.38,6.25,34.0,59.1,SAFE,0,2026-01-04 22:49:49
0.07,2.8,0.7,31.0,VERY_CLEAN,0,2026-01-04 23:13:18
0.06,3.48,0.9,38.6,VERY_CLEAN,0,2026-01-04 23:16:46
3.05,3.0,0.3,76.2,BOTH_POLLUTED,3,2026-01-04 16:46:53
0.09,2.66,0.3,34.3,VERY_CLEAN,0,2026-01-04 23:32:28
0.06,3.61,0.1,36.3,VERY_CLEAN,0,2026-01-04 23:09:37
0.04,2.8200000000000003,768.0,38.0,AIR_POLLUTED,0,2026-01-04 15:32:46
0.46,4.25,19.8,56.5,SAFE,0,2026-01-04 23:21:28
0.03,2.72,1.9,33.7,VERY_CLEAN,0,2026-01-04 22:58:22
4.69,3.68,11.3,75.6,BOTH_POLLUTED,3,2026-01-04 22:54:33
2.84,4.94,6.1,80.9,BOTH_POLLUTED,3,2026-01-04 23:00:44
0.26,6.75,21.4,61.2,SAFE,0,2026-01-04 22:51:58
2.55,3.38,23.7,93.3,BOTH_POLLUTED,3,2026-01-04 16:42:57
0.21,4.5,310.9,87.7,BOTH_POLLUTED,3,2026-01-04 16:17:06
0.33,7.36,18.1,61.0,SAFE,0,2026-01-04 22:47:16
0.08,2.62,0.5,38.6,VERY_CLEAN,0,2026-01-04 23:40:35
0.41,43.19,13.3,93.4,BOTH_POLLUTED,3,2026-01-04 22:32:31
0.26,4.82,11.7,59.2,SAFE,0,2026-01-04 22:47:24
0.26,7.29,29.8,59.6,SAFE,0,2026-01-04 23:18:03
0.44,5.37,13.2,52.6,SAFE,0,2026-01-04 23:08:27
0.44,4.22,23.7,62.5,SAFE,0,2026-01-04 23:08:00
0.04,3.14,16.7,87.9,NOISE_POLLUTED,2,2026-01-04 22:45:01
0.1,33.82,1.1,89.4,BOTH_POLLUTED,3,2026-01-04 16:10:57
0.03,2.03,0.2,37.9,VERY_CLEAN,0,2026-01-04 22:48:51
0.2,8.36,13.2,48.9,SAFE,0,2026-01-04 22:57:09
0.09,4.0,0.9,38.1,VERY_CLEAN,0,2026-01-04 23:30:05
0.08,3.44,1.8,31.9,VERY_CLEAN,0,2026-01-04 23:35:19
0.37,4.13,450.6,78.4,BOTH_POLLUTED,3,2026-01-04 16:20:06
0.15,6.74,26.8,45.4,SAFE,0,2026-01-04 22:47:06
0.08,4.19,456.9,80.0,BOTH_POLLUTED,3,2026-01-04 16:44:29
0.07,3.25,0.0,34.2,VERY_CLEAN,0,2026-01-04 23:29:56
0.2,22.86,23.0,85.4,BOTH_POLLUTED,3,2026-01-04 16:01:16
0.06,3.34,11.2,85.2,NOISE_POLLUTED,2,2026-01-04 22:53:46
0.05,3.57,0.9,34.2,VERY_CLEAN,0,2026-01-04 22:43:10
0.03,2.21,7.1,80.1,NOISE_POLLUTED,2,2026-01-04 22:37:13
0.05,3.58,1.3,37.3,VERY_CLEAN,0,2026-01-04 22:49:53
0.04,2.22,1.1,34.5,VERY_CLEAN,0,2026-01-04 23:22:15
0.07,54.51,11.3,93.7,BOTH_POLLUTED,3,2026-01-04 22:51:45
0.33,7.94,17.3,60.9,SAFE,0,2026-01-04 23:23:54
0.05,2.39,1.9,38.5,VERY_CLEAN,0,2026-01-04 22:45:22
0.23,5.61,26.1,66.0,SAFE,0,2026-01-04 23:15:04
0.05,2.27,0.8,35.7,VERY_CLEAN,0,2026-01-04 23:24:39
0.27,6.79,20.0,61.0,SAFE,0,2026-01-04 22:53:59
0.33,8.02,34.4,53.8,SAFE,0,2026-01-04 23:22:36
0.01,3.71,0.2,37.6,VERY_CLEAN,0,2026-01-04 22:47:41
0.06,3.66,1.5,34.7,VERY_CLEAN,0,2026-01-04 23:36:23
0.02,2.7,0.9,38.4,VERY_CLEAN,0,2026-01-04 23:32:01
0.24,47.94,17.7,93.1,BOTH_POLLUTED,3,2026-01-04 22:52:56
0.2,59.28,2.3,81.8,BOTH_POLLUTED,3,2026-01-04 22:49:56
4.07,1.89,11.6,84.3,BOTH_POLLUTED,3,2026-01-04 22:36:37
0.35,8.76,22.6,54.4,SAFE,0,2026-01-04 23:09:01
0.04,2.87,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:26:17
0.04,3.52,1.1,30.2,VERY_CLEAN,0,2026-01-04 22:55:10
0.05,3.23,0.1,37.7,VERY_CLEAN,0,2026-01-04 23:43:01
0.04,2.71,767.0,38.0,AIR_POLLUTED,0,2026-01-04 15:22:55
0.02,4.31,459.2,81.0,BOTH_POLLUTED,3,2026-01-04 16:08:18
0.02,3.81,0.9,38.3,VERY_CLEAN,0,2026-01-04 22:39:47
0.08,3.81,1.5,38.2,VERY_CLEAN,0,2026-01-04 23:34:21
0.02,3.02,14.9,93.5,NOISE_POLLUTED,2,2026-01-04 22:56:12
0.25,7.65,26.9,59.6,SAFE,0,2026-01-04 22:47:54
0.02,3.93,1.0,38.3,VERY_CLEAN,0,2026-01-04 22:46:45
0.05,2.07,25.4,76.8,NOISE_POLLUTED,2,2026-01-04 22:58:30
2.32,2.71,11.6,94.0,BOTH_POLLUTED,3,2026-01-04 16:38:06
0.01,2.99,1.8,35.1,VERY_CLEAN,0,2026-01-04 22:47:55
0.25,44.1,5.6,94.5,BOTH_POLLUTED,3,2026-01-04 16:35:01
